"","p","n","n_resamples","prop_resample","runs","k","res"
"157",2,100,70,0.9,200,2,868.61235708458
"158",2,100,70,0.9,200,2,685.980144572091
"159",2,100,70,0.9,200,2,1692.13910045565
"160",2,100,70,0.9,200,2,1089.00869332268
"161",2,100,70,0.9,200,2,289.838556151933
"162",2,100,70,0.9,200,2,1719.00877093051
"163",2,100,70,0.9,200,2,710.646665888324
"164",2,100,70,0.9,200,2,798.854634023621
"165",2,100,70,0.9,200,2,1776.44289160616
"166",2,100,70,0.9,200,2,917.007905780651
"167",2,100,70,0.9,200,2,1646.05916621378
"168",2,100,70,0.9,200,2,1405.21264356163
"169",2,100,70,0.9,200,2,1705.67521935211
"170",2,100,70,0.9,200,2,1587.52454525073
"171",2,100,70,0.9,200,2,93.4802505594319
"172",2,100,70,0.9,200,2,1514.22984573431
"173",2,100,70,0.9,200,2,414.662042441377
"174",2,100,70,0.9,200,2,1594.51956708762
"175",2,100,70,0.9,200,2,373.148821289409
"176",2,100,70,0.9,200,2,1378.81724474753
"177",2,100,70,0.9,200,2,614.593570456465
"178",2,100,70,0.9,200,2,1529.82271497359
"179",2,100,70,0.9,200,2,605.889817349903
"180",2,100,70,0.9,200,2,1372.31822126349
"181",2,100,70,0.9,200,2,1561.86345732239
"182",2,100,70,0.9,200,2,1519.1776745858
"183",2,100,70,0.9,200,2,440.782685887063
"184",2,100,70,0.9,200,2,1681.49480075133
"185",2,100,70,0.9,200,2,628.695823423599
"186",2,100,70,0.9,200,2,239.806604549696
"187",2,100,70,0.9,200,2,1280.36869137767
"188",2,100,70,0.9,200,2,1590.18033945504
"189",2,100,70,0.9,200,2,577.796527925792
"190",2,100,70,0.9,200,2,733.990493575322
"191",2,100,70,0.9,200,2,1654.16341181522
"192",2,100,70,0.9,200,2,896.787088389673
"193",2,100,70,0.9,200,2,1259.71601147245
"194",2,100,70,0.9,200,2,1295.75961452051
"195",2,100,70,0.9,200,2,1225.40667058889
"196",2,100,70,0.9,200,2,102.860358329421
"197",2,100,70,0.9,200,2,571.771539148074
"198",2,100,70,0.9,200,2,1578.59653335531
"199",2,100,70,0.9,200,2,1205.35354315516
"200",2,100,70,0.9,200,2,1456.24616878958
"201",2,100,70,0.9,200,3,699.426850118281
"202",2,100,70,0.9,200,3,719.684140677056
"203",2,100,70,0.9,200,3,487.900324411199
"204",2,100,70,0.9,200,3,748.856079715594
"205",2,100,70,0.9,200,3,636.933661572129
"206",2,100,70,0.9,200,3,824.276766568463
"207",2,100,70,0.9,200,3,1057.09551432657
"208",2,100,70,0.9,200,3,272.741364063995
"209",2,100,70,0.9,200,3,948.716467253634
"210",2,100,70,0.9,200,3,456.469940866733
"211",2,100,70,0.9,200,3,954.126954571977
"212",2,100,70,0.9,200,3,321.577899324029
"213",2,100,70,0.9,200,3,368.159900987883
"214",2,100,70,0.9,200,3,522.943588225684
"215",2,100,70,0.9,200,3,1147.84534391841
"216",2,100,70,0.9,200,3,734.325931515143
"217",2,100,70,0.9,200,3,1097.61487624613
"218",2,100,70,0.9,200,3,1311.8180088407
"219",2,100,70,0.9,200,3,801.020832322491
"220",2,100,70,0.9,200,3,296.116314450211
"221",2,100,70,0.9,200,3,750.086283596661
"222",2,100,70,0.9,200,3,415.243275985658
"223",2,100,70,0.9,200,3,1009.90557391399
"224",2,100,70,0.9,200,3,441.921888958851
"225",2,100,70,0.9,200,3,949.338815404012
"226",2,100,70,0.9,200,3,192.768617597879
"227",2,100,70,0.9,200,3,1103.61148302488
"228",2,100,70,0.9,200,3,757.244079754271
"229",2,100,70,0.9,200,3,774.103771201064
"230",2,100,70,0.9,200,3,541.412082269035
"231",2,100,70,0.9,200,3,1169.66774638043
"232",2,100,70,0.9,200,3,621.910086022991
"233",2,100,70,0.9,200,3,983.312234474463
"234",2,100,70,0.9,200,3,330.218183290183
"235",2,100,70,0.9,200,3,168.726764014171
"236",2,100,70,0.9,200,3,508.530564803657
"237",2,100,70,0.9,200,3,1067.67468096931
"238",2,100,70,0.9,200,3,988.367056886127
"239",2,100,70,0.9,200,3,793.956313694795
"240",2,100,70,0.9,200,3,299.655239476023
"241",2,100,70,0.9,200,3,767.659131899369
"242",2,100,70,0.9,200,3,202.587350817527
"243",2,100,70,0.9,200,3,534.460626848721
"244",2,100,70,0.9,200,3,1013.07691084586
"245",2,100,70,0.9,200,3,151.900465123373
"246",2,100,70,0.9,200,3,439.23891293672
"247",2,100,70,0.9,200,3,835.474777804611
"248",2,100,70,0.9,200,3,319.284966823256
"249",2,100,70,0.9,200,3,1077.16018151398
"250",2,100,70,0.9,200,3,828.911750592202
"251",2,100,70,0.9,200,3,153.362266717238
"252",2,100,70,0.9,200,3,569.028449689681
"253",2,100,70,0.9,200,3,447.554836875165
"254",2,100,70,0.9,200,3,452.177163697203
"255",2,100,70,0.9,200,3,554.833271112533
"256",2,100,70,0.9,200,3,155.17039050454
"257",2,100,70,0.9,200,3,341.637519453078
"258",2,100,70,0.9,200,3,901.52952423731
"259",2,100,70,0.9,200,3,236.060830578768
"260",2,100,70,0.9,200,3,408.53785527935
"261",2,100,70,0.9,200,3,1038.43185834766
"262",2,100,70,0.9,200,3,277.169008736113
"263",2,100,70,0.9,200,3,1124.94268598034
"264",2,100,70,0.9,200,3,664.831144239979
"265",2,100,70,0.9,200,3,417.673290781961
"266",2,100,70,0.9,200,3,156.899340706914
"267",2,100,70,0.9,200,3,585.74089926593
"268",2,100,70,0.9,200,3,1088.03290487995
"269",2,100,70,0.9,200,3,886.356131172329
"270",2,100,70,0.9,200,3,450.114947763784
"271",2,100,70,0.9,200,3,881.129575526562
"272",2,100,70,0.9,200,3,949.852265175199
"273",2,100,70,0.9,200,3,668.373792796521
"274",2,100,70,0.9,200,3,288.182297312455
"275",2,100,70,0.9,200,3,750.295209909944
"276",2,100,70,0.9,200,3,1169.88655588958
"277",2,100,70,0.9,200,3,620.401431768449
"278",2,100,70,0.9,200,3,963.464051103086
"279",2,100,70,0.9,200,3,496.209114478679
"280",2,100,70,0.9,200,3,1098.34698612888
"281",2,100,70,0.9,200,3,973.003498226693
"282",2,100,70,0.9,200,3,284.307373123381
"283",2,100,70,0.9,200,3,1015.04536446786
"284",2,100,70,0.9,200,3,526.108534498307
"285",2,100,70,0.9,200,3,986.295454303004
"286",2,100,70,0.9,200,3,1120.65120286721
"287",2,100,70,0.9,200,3,869.141643475965
"288",2,100,70,0.9,200,3,1298.9448128507
"289",2,100,70,0.9,200,3,800.592832210114
"290",2,100,70,0.9,200,3,753.174834859526
"291",2,100,70,0.9,200,3,902.414460291563
"292",2,100,70,0.9,200,3,1145.52281574707
"293",2,100,70,0.9,200,3,673.365296497483
"294",2,100,70,0.9,200,3,932.881873494838
"295",2,100,70,0.9,200,3,763.160165939635
"296",2,100,70,0.9,200,3,479.256376641289
"297",2,100,70,0.9,200,3,717.063067488932
"298",2,100,70,0.9,200,3,867.035083456005
"299",2,100,70,0.9,200,3,717.811223595194
"300",2,100,70,0.9,200,3,968.485771161501
"301",2,100,70,0.9,200,3,427.948391673708
"302",2,100,70,0.9,200,3,997.714628879384
"303",2,100,70,0.9,200,3,1103.3873174288
"304",2,100,70,0.9,200,3,9.33230646063877
"305",2,100,70,0.9,200,3,1060.61607586477
"306",2,100,70,0.9,200,3,927.563264473196
"307",2,100,70,0.9,200,3,751.458486924663
"308",2,100,70,0.9,200,3,1032.48060893309
"309",2,100,70,0.9,200,3,101.184152832978
"310",2,100,70,0.9,200,3,261.925357242039
"311",2,100,70,0.9,200,3,135.921783884449
"312",2,100,70,0.9,200,3,977.144003749584
"313",2,100,70,0.9,200,3,863.239688649856
"314",2,100,70,0.9,200,3,940.20811680439
"315",2,100,70,0.9,200,3,595.233807256016
"316",2,100,70,0.9,200,3,830.60458766762
"317",2,100,70,0.9,200,3,789.099464925937
"318",2,100,70,0.9,200,3,854.18236148734
"319",2,100,70,0.9,200,3,868.323613027023
"320",2,100,70,0.9,200,3,867.969981850515
"321",2,100,70,0.9,200,3,726.909109318066
"322",2,100,70,0.9,200,3,1197.0768126062
"323",2,100,70,0.9,200,3,598.521921444292
"324",2,100,70,0.9,200,3,1107.86319354337
"325",2,100,70,0.9,200,3,525.250322797904
"326",2,100,70,0.9,200,3,151.473492274062
"327",2,100,70,0.9,200,3,907.913352206633
"328",2,100,70,0.9,200,3,645.370833967062
"329",2,100,70,0.9,200,3,688.783062341988
"330",2,100,70,0.9,200,3,825.565380044073
"331",2,100,70,0.9,200,3,610.781486868128
"332",2,100,70,0.9,200,3,202.081544731052
"333",2,100,70,0.9,200,3,813.032061081146
"334",2,100,70,0.9,200,3,501.055782326727
"335",2,100,70,0.9,200,3,419.361506208848
"336",2,100,70,0.9,200,3,355.864670268416
"337",2,100,70,0.9,200,3,975.292182696345
"338",2,100,70,0.9,200,3,1014.5855327297
"339",2,100,70,0.9,200,3,1082.59742866306
"340",2,100,70,0.9,200,3,551.03297861095
"341",2,100,70,0.9,200,3,870.381337950759
"342",2,100,70,0.9,200,3,306.957888234022
"343",2,100,70,0.9,200,3,497.378330010724
"344",2,100,70,0.9,200,3,603.845428393976
"345",2,100,70,0.9,200,3,874.755412558771
"346",2,100,70,0.9,200,3,411.531524172839
"347",2,100,70,0.9,200,3,1136.15772930539
"348",2,100,70,0.9,200,3,465.265943154961
"349",2,100,70,0.9,200,3,766.165466120738
"350",2,100,70,0.9,200,3,571.077539256292
"351",2,100,70,0.9,200,3,561.539558707632
"352",2,100,70,0.9,200,3,788.203504755017
"353",2,100,70,0.9,200,3,900.932448544203
"354",2,100,70,0.9,200,3,938.765557566599
"355",2,100,70,0.9,200,3,1016.41868989863
"356",2,100,70,0.9,200,3,65.1714666612184
"357",2,100,70,0.9,200,3,322.897593523079
"358",2,100,70,0.9,200,3,855.358305542721
"359",2,100,70,0.9,200,3,825.526155339438
"360",2,100,70,0.9,200,3,998.893392829767
"361",2,100,70,0.9,200,3,470.363803330739
"362",2,100,70,0.9,200,3,702.906398008701
"363",2,100,70,0.9,200,3,940.722786059002
"364",2,100,70,0.9,200,3,597.202106476161
"365",2,100,70,0.9,200,3,831.55551035493
"366",2,100,70,0.9,200,3,534.132240913532
"367",2,100,70,0.9,200,3,1040.53008233826
"368",2,100,70,0.9,200,3,886.572867366211
"369",2,100,70,0.9,200,3,411.312012131923
"370",2,100,70,0.9,200,3,1149.32278453857
"371",2,100,70,0.9,200,3,685.93060583189
"372",2,100,70,0.9,200,3,380.733456962284
"373",2,100,70,0.9,200,3,928.87921542405
"374",2,100,70,0.9,200,3,1161.47522071363
"375",2,100,70,0.9,200,3,495.071079462171
"376",2,100,70,0.9,200,3,674.380099645957
"377",2,100,70,0.9,200,3,790.964328134405
"378",2,100,70,0.9,200,3,171.982599125089
"379",2,100,70,0.9,200,3,507.792635092518
"380",2,100,70,0.9,200,3,950.560447152545
"381",2,100,70,0.9,200,3,730.479575847418
"382",2,100,70,0.9,200,3,841.694141807434
"383",2,100,70,0.9,200,3,1117.63701434538
"384",2,100,70,0.9,200,3,1079.36072752028
"385",2,100,70,0.9,200,3,694.060031838951
"386",2,100,70,0.9,200,3,836.128992934956
"387",2,100,70,0.9,200,3,1116.72085797725
"388",2,100,70,0.9,200,3,212.407642335795
"389",2,100,70,0.9,200,3,590.93569513414
"390",2,100,70,0.9,200,3,908.556035164775
"391",2,100,70,0.9,200,3,581.84412165351
"392",2,100,70,0.9,200,3,982.845802236482
"393",2,100,70,0.9,200,3,664.77232962787
"394",2,100,70,0.9,200,3,1132.09713266539
"395",2,100,70,0.9,200,3,661.527448425968
"396",2,100,70,0.9,200,3,302.673968774031
"397",2,100,70,0.9,200,3,229.814425007938
"398",2,100,70,0.9,200,3,617.050405455547
"399",2,100,70,0.9,200,3,997.532822403523
"400",2,100,70,0.9,200,3,684.866127612844
"401",2,100,70,0.9,200,4,636.533883375341
"402",2,100,70,0.9,200,4,662.657068733771
"403",2,100,70,0.9,200,4,775.225554153791
"404",2,100,70,0.9,200,4,559.26319708202
"405",2,100,70,0.9,200,4,779.956200383604
"406",2,100,70,0.9,200,4,767.268938314751
"407",2,100,70,0.9,200,4,307.88560220308
"408",2,100,70,0.9,200,4,831.708714333833
"409",2,100,70,0.9,200,4,499.970572207622
"410",2,100,70,0.9,200,4,645.875472390506
"411",2,100,70,0.9,200,4,990.803693870209
"412",2,100,70,0.9,200,4,695.181238498502
"413",2,100,70,0.9,200,4,447.935262555207
"414",2,100,70,0.9,200,4,751.024791422873
"415",2,100,70,0.9,200,4,588.613713638447
"416",2,100,70,0.9,200,4,814.856125487177
"417",2,100,70,0.9,200,4,691.852676181853
"418",2,100,70,0.9,200,4,829.234658954529
"419",2,100,70,0.9,200,4,982.735351378657
"420",2,100,70,0.9,200,4,781.82562954228
"421",2,100,70,0.9,200,4,399.104745489448
"422",2,100,70,0.9,200,4,814.750169056766
"423",2,100,70,0.9,200,4,813.093257470511
"424",2,100,70,0.9,200,4,856.682176367154
"425",2,100,70,0.9,200,4,859.570630558476
"426",2,100,70,0.9,200,4,777.687352941607
"427",2,100,70,0.9,200,4,362.859184438345
"428",2,100,70,0.9,200,4,768.162669031449
"429",2,100,70,0.9,200,4,515.027050973738
"430",2,100,70,0.9,200,4,778.046566155502
"431",2,100,70,0.9,200,4,618.918658934695
"432",2,100,70,0.9,200,4,825.352702981395
"433",2,100,70,0.9,200,4,444.92641070514
"434",2,100,70,0.9,200,4,848.523311055076
"435",2,100,70,0.9,200,4,653.408328967921
"436",2,100,70,0.9,200,4,870.548809961099
"437",2,100,70,0.9,200,4,677.453105751715
"438",2,100,70,0.9,200,4,881.560487335924
"439",2,100,70,0.9,200,4,815.978739673412
"440",2,100,70,0.9,200,4,941.101948504513
"441",2,100,70,0.9,200,4,456.433857640784
"442",2,100,70,0.9,200,4,712.438743093608
"443",2,100,70,0.9,200,4,765.309544556906
"444",2,100,70,0.9,200,4,800.312949610748
"445",2,100,70,0.9,200,4,850.242065679663
"446",2,100,70,0.9,200,4,685.241850491481
"447",2,100,70,0.9,200,4,785.632954741237
"448",2,100,70,0.9,200,4,837.623316925687
"449",2,100,70,0.9,200,4,702.640746415009
"450",2,100,70,0.9,200,4,702.334393527479
"451",2,100,70,0.9,200,4,527.269269690379
"452",2,100,70,0.9,200,4,518.848111096783
"453",2,100,70,0.9,200,4,607.196478845873
"454",2,100,70,0.9,200,4,865.801443766075
"455",2,100,70,0.9,200,4,300.541853796381
"456",2,100,70,0.9,200,4,693.506436800683
"457",2,100,70,0.9,200,4,880.141260490738
"458",2,100,70,0.9,200,4,651.134637560745
"459",2,100,70,0.9,200,4,422.54855707341
"460",2,100,70,0.9,200,4,379.688330446581
"461",2,100,70,0.9,200,4,694.921871561435
"462",2,100,70,0.9,200,4,769.608678350908
"463",2,100,70,0.9,200,4,730.463589149324
"464",2,100,70,0.9,200,4,947.600606129954
"465",2,100,70,0.9,200,4,375.141816906771
"466",2,100,70,0.9,200,4,738.889285129691
"467",2,100,70,0.9,200,4,256.33135667718
"468",2,100,70,0.9,200,4,887.765936936754
"469",2,100,70,0.9,200,4,513.927323761548
"470",2,100,70,0.9,200,4,261.419613649342
"471",2,100,70,0.9,200,4,866.509531796592
"472",2,100,70,0.9,200,4,386.121721412501
"473",2,100,70,0.9,200,4,681.432123305007
"474",2,100,70,0.9,200,4,630.291179780818
"475",2,100,70,0.9,200,4,864.019362380013
"476",2,100,70,0.9,200,4,641.753629556419
"477",2,100,70,0.9,200,4,711.324949550925
"478",2,100,70,0.9,200,4,788.656583647435
"479",2,100,70,0.9,200,4,809.116848585053
"480",2,100,70,0.9,200,4,801.115592378995
"481",2,100,70,0.9,200,4,1036.71863699661
"482",2,100,70,0.9,200,4,832.711714694199
"483",2,100,70,0.9,200,4,773.656695962169
"484",2,100,70,0.9,200,4,726.539101496295
"485",2,100,70,0.9,200,4,394.761100088829
"486",2,100,70,0.9,200,4,189.395052928646
"487",2,100,70,0.9,200,4,640.762406024815
"488",2,100,70,0.9,200,4,859.086842209485
"489",2,100,70,0.9,200,4,1030.21002614871
"490",2,100,70,0.9,200,4,851.468117082949
"491",2,100,70,0.9,200,4,878.200654777943
"492",2,100,70,0.9,200,4,690.36763334214
"493",2,100,70,0.9,200,4,368.461094419867
"494",2,100,70,0.9,200,4,122.384060615145
"495",2,100,70,0.9,200,4,560.241796258011
"496",2,100,70,0.9,200,4,353.127114626329
"497",2,100,70,0.9,200,4,707.835281822615
"498",2,100,70,0.9,200,4,805.184763558557
"499",2,100,70,0.9,200,4,610.732599586896
"500",2,100,70,0.9,200,4,670.992657455764
"501",2,100,70,0.9,200,4,597.593774627479
"502",2,100,70,0.9,200,4,523.305816702764
"503",2,100,70,0.9,200,4,550.198825773336
"504",2,100,70,0.9,200,4,770.481168154958
"505",2,100,70,0.9,200,4,496.93027965485
"506",2,100,70,0.9,200,4,547.873348342193
"507",2,100,70,0.9,200,4,508.716701419788
"508",2,100,70,0.9,200,4,389.748717342761
"509",2,100,70,0.9,200,4,658.468570342972
"510",2,100,70,0.9,200,4,989.311707002454
"511",2,100,70,0.9,200,4,811.335103600755
"512",2,100,70,0.9,200,4,449.443673586089
"513",2,100,70,0.9,200,4,691.997853812162
"514",2,100,70,0.9,200,4,850.427803629905
"515",2,100,70,0.9,200,4,815.585994562805
"516",2,100,70,0.9,200,4,342.236456140536
"517",2,100,70,0.9,200,4,900.414682014584
"518",2,100,70,0.9,200,4,926.481959708139
"519",2,100,70,0.9,200,4,870.286386381589
"520",2,100,70,0.9,200,4,798.330645447318
"521",2,100,70,0.9,200,4,470.38504201752
"522",2,100,70,0.9,200,4,928.614124797988
"523",2,100,70,0.9,200,4,459.834743280093
"524",2,100,70,0.9,200,4,890.770381958252
"525",2,100,70,0.9,200,4,918.319400808936
"526",2,100,70,0.9,200,4,912.711637356849
"527",2,100,70,0.9,200,4,843.366496625568
"528",2,100,70,0.9,200,4,642.127909616451
"529",2,100,70,0.9,200,4,558.216316240124
"530",2,100,70,0.9,200,4,784.622641442675
"531",2,100,70,0.9,200,4,820.323536212317
"532",2,100,70,0.9,200,4,864.683981466067
"533",2,100,70,0.9,200,4,515.525214806493
"534",2,100,70,0.9,200,4,616.420550880167
"535",2,100,70,0.9,200,4,650.515960342559
"536",2,100,70,0.9,200,4,624.231973769963
"537",2,100,70,0.9,200,4,622.31399150925
"538",2,100,70,0.9,200,4,941.073657856826
"539",2,100,70,0.9,200,4,659.851151696365
"540",2,100,70,0.9,200,4,489.147376641553
"541",2,100,70,0.9,200,4,506.459429584183
"542",2,100,70,0.9,200,4,829.331809706046
"543",2,100,70,0.9,200,4,578.5290159544
"544",2,100,70,0.9,200,4,860.824575743258
"545",2,100,70,0.9,200,4,513.139004063443
"546",2,100,70,0.9,200,4,847.658932024758
"547",2,100,70,0.9,200,4,793.958203449604
"548",2,100,70,0.9,200,4,476.285087403482
"549",2,100,70,0.9,200,4,661.202866942661
"550",2,100,70,0.9,200,4,820.374246381581
"551",2,100,70,0.9,200,4,894.625487168349
"552",2,100,70,0.9,200,4,941.080543416119
"553",2,100,70,0.9,200,4,778.640992234353
"554",2,100,70,0.9,200,4,547.455063205313
"555",2,100,70,0.9,200,4,501.810561112567
"556",2,100,70,0.9,200,4,678.35131902965
"557",2,100,70,0.9,200,4,841.47678097132
"558",2,100,70,0.9,200,4,785.625702801763
"559",2,100,70,0.9,200,4,852.973297471687
"560",2,100,70,0.9,200,4,830.757103297266
"561",2,100,70,0.9,200,4,725.659409607772
"562",2,100,70,0.9,200,4,1031.19255683313
"563",2,100,70,0.9,200,4,633.781905134474
"564",2,100,70,0.9,200,4,545.48921196197
"565",2,100,70,0.9,200,4,169.07421269443
"566",2,100,70,0.9,200,4,562.361686096155
"567",2,100,70,0.9,200,4,418.84595078737
"568",2,100,70,0.9,200,4,636.605276130513
"569",2,100,70,0.9,200,4,690.523080218033
"570",2,100,70,0.9,200,4,624.924259794133
"571",2,100,70,0.9,200,4,801.118262445101
"572",2,100,70,0.9,200,4,679.393026862441
"573",2,100,70,0.9,200,4,1042.29573465
"574",2,100,70,0.9,200,4,736.810691938586
"575",2,100,70,0.9,200,4,786.709059461078
