"","p","n","n_resamples","prop_resample","runs","k","res"
"228",2,100,50,0.2,100,4,415.252857142857
"229",2,100,50,0.2,100,4,421.503905895692
"230",2,100,50,0.2,100,4,460.359467120181
"231",2,100,50,0.2,100,4,487.771496598639
"232",2,100,50,0.2,100,4,515.593514739229
"233",2,100,50,0.2,100,4,449.203900226757
"234",2,100,50,0.2,100,4,485.56810090703
"235",2,100,50,0.2,100,4,488.469433106576
"236",2,100,50,0.2,100,4,530.84914399093
"237",2,100,50,0.2,100,4,456.181663517259
"238",2,100,50,0.2,100,4,484.488276643991
"239",2,100,50,0.2,100,4,470.353038548753
"240",2,100,50,0.2,100,4,502.780770975057
"241",2,100,50,0.2,100,4,397.516649659864
"242",2,100,50,0.2,100,4,441.172998866213
"243",2,100,50,0.2,100,4,471.341264172336
"244",2,100,50,0.2,100,4,515.767857142857
"245",2,100,50,0.2,100,4,526.022857142857
"246",2,100,50,0.2,100,4,449.301865079365
"247",2,100,50,0.2,100,4,482.182380952381
"248",2,100,50,0.2,100,4,532.059523809524
"249",2,100,50,0.2,100,4,496.14201814059
"250",2,100,50,0.2,100,4,491.795493197279
"251",2,100,50,0.2,100,4,505.578594104308
"252",2,100,50,0.2,100,4,458.313786848073
"253",2,100,50,0.2,100,4,509.446575963719
"254",2,100,50,0.2,100,4,473.376882086168
"255",2,100,50,0.2,100,4,478.294308390023
"256",2,100,50,0.2,100,4,526.96746031746
"257",2,100,50,0.2,100,4,514.946190476191
"258",2,100,50,0.2,100,4,484.331133786848
"259",2,100,50,0.2,100,4,484.709875283447
"260",2,100,50,0.2,100,4,492.162653061224
"261",2,100,50,0.2,100,4,537.659529478458
"262",2,100,50,0.2,100,4,452.427482993197
"263",2,100,50,0.2,100,4,469.823469387755
"264",2,100,50,0.2,100,4,539.142341269841
"265",2,100,50,0.2,100,4,535.498010204082
"266",2,100,50,0.2,100,4,512.788027210884
"267",2,100,50,0.2,100,4,489.770907029479
"268",2,100,50,0.2,100,4,553.861156462585
"269",2,100,50,0.2,100,4,437.670850340136
"270",2,100,50,0.2,100,4,426.216235827664
"271",2,100,50,0.2,100,4,559.216848072562
"272",2,100,50,0.2,100,4,397.260045351474
"273",2,100,50,0.2,100,4,474.581893424036
"274",2,100,50,0.2,100,4,436.707551020408
"275",2,100,50,0.2,100,4,524.386575963719
"276",2,100,50,0.2,100,4,441.991354875283
"277",2,100,50,0.2,100,4,461.685787981859
"278",2,100,50,0.2,100,4,425.225425170068
"279",2,100,50,0.2,100,4,515.957074829932
"280",2,100,50,0.2,100,4,467.774036281179
"281",2,100,50,0.2,100,4,507.106453766692
"282",2,100,50,0.2,100,4,429.223662131519
"283",2,100,50,0.2,100,4,461.987823129252
"284",2,100,50,0.2,100,4,519.109024943311
"285",2,100,50,0.2,100,4,381.209319727891
"286",2,100,50,0.2,100,4,427.719705845301
"287",2,100,50,0.2,100,4,455.217783446712
"288",2,100,50,0.2,100,4,517.771247165533
"289",2,100,50,0.2,100,4,556.091814058957
"290",2,100,50,0.2,100,4,553.140770975057
"291",2,100,50,0.2,100,4,504.372335600907
"292",2,100,50,0.2,100,4,480.256848072562
"293",2,100,50,0.2,100,4,424.008384353742
"294",2,100,50,0.2,100,4,465.334943310658
"295",2,100,50,0.2,100,4,405.642428823381
"296",2,100,50,0.2,100,4,438.681007810532
"297",2,100,50,0.2,100,4,495.701655328798
"298",2,100,50,0.2,100,4,477.632925170068
"299",2,100,50,0.2,100,4,485.866601158982
"300",2,100,50,0.2,100,4,487.429189342404
"301",2,100,50,0.2,100,5,398.804217687075
"302",2,100,50,0.2,100,5,348.833311287478
"303",2,100,50,0.2,100,5,404.620801839254
"304",2,100,50,0.2,100,5,399.324314058957
"305",2,100,50,0.2,100,5,346.753270975057
"306",2,100,50,0.2,100,5,378.440945452255
"307",2,100,50,0.2,100,5,404.965357142857
"308",2,100,50,0.2,100,5,356.09306122449
"309",2,100,50,0.2,100,5,371.040464852608
"310",2,100,50,0.2,100,5,400.428004535147
"311",2,100,50,0.2,100,5,408.216530612245
"312",2,100,50,0.2,100,5,382.284693877551
"313",2,100,50,0.2,100,5,370.435742630386
"314",2,100,50,0.2,100,5,391.499637188209
"315",2,100,50,0.2,100,5,365.221632653061
"316",2,100,50,0.2,100,5,369.670878684807
"317",2,100,50,0.2,100,5,390.946780045351
"318",2,100,50,0.2,100,5,394.312335600907
"319",2,100,50,0.2,100,5,417.709280045351
"320",2,100,50,0.2,100,5,428.205674603175
"321",2,100,50,0.2,100,5,372.647188208617
"322",2,100,50,0.2,100,5,398.059274376417
"323",2,100,50,0.2,100,5,419.12768707483
"324",2,100,50,0.2,100,5,432.461184807256
"325",2,100,50,0.2,100,5,364.648321995465
"326",2,100,50,0.2,100,5,360.895221088435
"327",2,100,50,0.2,100,5,345.579943310658
"328",2,100,50,0.2,100,5,351.508140589569
"329",2,100,50,0.2,100,5,322.205493197279
"330",2,100,50,0.2,100,5,368.981660997732
"331",2,100,50,0.2,100,5,384.668299319728
"332",2,100,50,0.2,100,5,385.593197278912
"333",2,100,50,0.2,100,5,338.538027210884
"334",2,100,50,0.2,100,5,371.534382086168
"335",2,100,50,0.2,100,5,395.934489795918
"336",2,100,50,0.2,100,5,444.032681405896
"337",2,100,50,0.2,100,5,381.608531746032
"338",2,100,50,0.2,100,5,371.49253968254
"339",2,100,50,0.2,100,5,395.537551020408
"340",2,100,50,0.2,100,5,371.942993197279
"341",2,100,50,0.2,100,5,366.469603174603
"342",2,100,50,0.2,100,5,364.750907029478
"343",2,100,50,0.2,100,5,396.467437641723
"344",2,100,50,0.2,100,5,411.810673343411
"345",2,100,50,0.2,100,5,414.926575963719
"346",2,100,50,0.2,100,5,395.59462585034
"347",2,100,50,0.2,100,5,427.001236457546
"348",2,100,50,0.2,100,5,407.25925170068
"349",2,100,50,0.2,100,5,421.969274376417
"350",2,100,50,0.2,100,5,397.901502267574
"351",2,100,50,0.2,100,5,413.527074829932
"352",2,100,50,0.2,100,5,340.225555555556
"353",2,100,50,0.2,100,5,406.877029478458
"354",2,100,50,0.2,100,5,377.066218820862
"355",2,100,50,0.2,100,5,328.075233056185
"356",2,100,50,0.2,100,5,424.31179138322
"357",2,100,50,0.2,100,5,415.679795918367
"358",2,100,50,0.2,100,5,372.753157596372
"359",2,100,50,0.2,100,5,346.624178004535
"360",2,100,50,0.2,100,5,386.628616780045
"361",2,100,50,0.2,100,5,429.873038548753
"362",2,100,50,0.2,100,5,377.108939909297
"363",2,100,50,0.2,100,5,354.052630385488
"364",2,100,50,0.2,100,5,399.020493197279
"365",2,100,50,0.2,100,5,415.208985260771
"366",2,100,50,0.2,100,5,409.155804988662
"367",2,100,50,0.2,100,5,379.237964852608
"368",2,100,50,0.2,100,5,440.71358276644
"369",2,100,50,0.2,100,5,371.280686570925
"370",2,100,50,0.2,100,5,346.021859410431
"371",2,100,50,0.2,100,5,432.777261904762
"372",2,100,50,0.2,100,5,336.726332199547
"373",2,100,50,0.2,100,5,336.35966553288
"374",2,100,50,0.2,100,5,393.073905895692
"375",2,100,50,0.2,100,5,444.724353741497
"376",2,100,50,0.2,100,5,375.890578231293
"377",2,100,50,0.2,100,5,380.230612244898
"378",2,100,50,0.2,100,5,368.798650793651
"379",2,100,50,0.2,100,5,395.417346938776
"380",2,100,50,0.2,100,5,387.992403628118
"381",2,100,50,0.2,100,5,388.922233560091
"382",2,100,50,0.2,100,5,387.576780045351
"383",2,100,50,0.2,100,5,349.750702947846
"384",2,100,50,0.2,100,5,385.728412698413
"385",2,100,50,0.2,100,5,323.609937641723
"386",2,100,50,0.2,100,5,396.461820357773
"387",2,100,50,0.2,100,5,356.810975056689
"388",2,100,50,0.2,100,5,428.143025951121
"389",2,100,50,0.2,100,5,484.443242630385
"390",2,100,50,0.2,100,5,430.395187704712
"391",2,100,50,0.2,100,5,408.338798185941
"392",2,100,50,0.2,100,5,389.514444444444
"393",2,100,50,0.2,100,5,340.439081632653
"394",2,100,50,0.2,100,5,398.32716553288
"395",2,100,50,0.2,100,5,341.769110607206
"396",2,100,50,0.2,100,5,368.217576215671
"397",2,100,50,0.2,100,5,371.359212018141
"398",2,100,50,0.2,100,5,384.118866213152
"399",2,100,50,0.2,100,5,396.121612496851
"400",2,100,50,0.2,100,5,414.80387755102
"401",2,100,50,0.2,100,6,322.072267573696
"402",2,100,50,0.2,100,6,279.020743260267
"403",2,100,50,0.2,100,6,308.108579617032
"404",2,100,50,0.2,100,6,328.565629251701
"405",2,100,50,0.2,100,6,286.175419501134
"406",2,100,50,0.2,100,6,289.50818090199
"407",2,100,50,0.2,100,6,296.782970521542
"408",2,100,50,0.2,100,6,321.199909297052
"409",2,100,50,0.2,100,6,291.788163265306
"410",2,100,50,0.2,100,6,313.026371882086
"411",2,100,50,0.2,100,6,344.186530612245
"412",2,100,50,0.2,100,6,352.875419501134
"413",2,100,50,0.2,100,6,277.659183673469
"414",2,100,50,0.2,100,6,320.224421768707
"415",2,100,50,0.2,100,6,299.198441043084
"416",2,100,50,0.2,100,6,310.700056689342
"417",2,100,50,0.2,100,6,314.084041950113
"418",2,100,50,0.2,100,6,314.487891156463
"419",2,100,50,0.2,100,6,332.917891156463
"420",2,100,50,0.2,100,6,327.476014739229
"421",2,100,50,0.2,100,6,318.745833333333
"422",2,100,50,0.2,100,6,322.466326530612
"423",2,100,50,0.2,100,6,305.151882086168
"424",2,100,50,0.2,100,6,332.106496598639
"425",2,100,50,0.2,100,6,305.299569160998
"426",2,100,50,0.2,100,6,303.72806122449
"427",2,100,50,0.2,100,6,286.103973922903
"428",2,100,50,0.2,100,6,311.607097505669
"429",2,100,50,0.2,100,6,276.811496598639
"430",2,100,50,0.2,100,6,281.044977324263
"431",2,100,50,0.2,100,6,328.316666666667
"432",2,100,50,0.2,100,6,330.102743764172
"433",2,100,50,0.2,100,6,276.815578231293
"434",2,100,50,0.2,100,6,309.364109977324
"435",2,100,50,0.2,100,6,321.351224489796
"436",2,100,50,0.2,100,6,345.865878684807
"437",2,100,50,0.2,100,6,300.910112118922
"438",2,100,50,0.2,100,6,306.605079365079
"439",2,100,50,0.2,100,6,327.611224489796
"440",2,100,50,0.2,100,6,342.264308390023
"441",2,100,50,0.2,100,6,293.108554421769
"442",2,100,50,0.2,100,6,297.080975056689
"443",2,100,50,0.2,100,6,324.511496598639
"444",2,100,50,0.2,100,6,321.047763290501
"445",2,100,50,0.2,100,6,318.529529478458
"446",2,100,50,0.2,100,6,295.469818594104
"447",2,100,50,0.2,100,6,367.050844671202
"448",2,100,50,0.2,100,6,323.323106575964
"449",2,100,50,0.2,100,6,329.720770975057
"450",2,100,50,0.2,100,6,315.58816893424
"451",2,100,50,0.2,100,6,333.897414965986
"452",2,100,50,0.2,100,6,302.3610430839
"453",2,100,50,0.2,100,6,345.512335600907
"454",2,100,50,0.2,100,6,314.913475056689
"455",2,100,50,0.2,100,6,265.902171831696
"456",2,100,50,0.2,100,6,325.329455782313
"457",2,100,50,0.2,100,6,346.77358276644
"458",2,100,50,0.2,100,6,326.073452380952
"459",2,100,50,0.2,100,6,316.562097505669
"460",2,100,50,0.2,100,6,327.00410430839
"461",2,100,50,0.2,100,6,316.583106575964
"462",2,100,50,0.2,100,6,312.547828798186
"463",2,100,50,0.2,100,6,278.019325396825
"464",2,100,50,0.2,100,6,351.839212018141
"465",2,100,50,0.2,100,6,331.481541950113
"466",2,100,50,0.2,100,6,317.934308390023
"467",2,100,50,0.2,100,6,310.627307256236
"468",2,100,50,0.2,100,6,340.46358276644
"469",2,100,50,0.2,100,6,306.749172335601
"470",2,100,50,0.2,100,6,256.909637188209
"471",2,100,50,0.2,100,6,321.08253968254
"472",2,100,50,0.2,100,6,305.381048752834
"473",2,100,50,0.2,100,6,274.452052154195
"474",2,100,50,0.2,100,6,303.945600907029
"475",2,100,50,0.2,100,6,349.213106575964
"476",2,100,50,0.2,100,6,299.995600907029
"477",2,100,50,0.2,100,6,332.076326530612
"478",2,100,50,0.2,100,6,272.394654195011
"479",2,100,50,0.2,100,6,324.380952380952
"480",2,100,50,0.2,100,6,337.604875283447
"481",2,100,50,0.2,100,6,308.304450113379
"482",2,100,50,0.2,100,6,321.115175736961
"483",2,100,50,0.2,100,6,319.699727891156
"484",2,100,50,0.2,100,6,308.222448979592
"485",2,100,50,0.2,100,6,309.757437641723
"486",2,100,50,0.2,100,6,328.068304988662
"487",2,100,50,0.2,100,6,309.45858276644
"488",2,100,50,0.2,100,6,320.724930713026
"489",2,100,50,0.2,100,6,349.796780045352
"490",2,100,50,0.2,100,6,366.150743260267
"491",2,100,50,0.2,100,6,273.766468253968
"492",2,100,50,0.2,100,6,315.650136054422
"493",2,100,50,0.2,100,6,287.247823129252
"494",2,100,50,0.2,100,6,329.216780045351
"495",2,100,50,0.2,100,6,291.440249433107
"496",2,100,50,0.2,100,6,295.505941043084
"497",2,100,50,0.2,100,6,296.13612244898
"498",2,100,50,0.2,100,6,346.63410430839
"499",2,100,50,0.2,100,6,345.34621819098
"500",2,100,50,0.2,100,6,346.907500629882
"501",2,100,50,0.2,100,7,261.903786848073
"502",2,100,50,0.2,100,7,232.314353741497
"503",2,100,50,0.2,100,7,244.485351473923
"504",2,100,50,0.2,100,7,264.449937641723
"505",2,100,50,0.2,100,7,220.649138321995
"506",2,100,50,0.2,100,7,240.016848072562
"507",2,100,50,0.2,100,7,258.223945578231
"508",2,100,50,0.2,100,7,243.723242630385
"509",2,100,50,0.2,100,7,275.068820861678
"510",2,100,50,0.2,100,7,286.528798185941
"511",2,100,50,0.2,100,7,309.49358276644
"512",2,100,50,0.2,100,7,256.688888888889
"513",2,100,50,0.2,100,7,226.938616780045
"514",2,100,50,0.2,100,7,274.665079365079
"515",2,100,50,0.2,100,7,238.778577097506
"516",2,100,50,0.2,100,7,275.200051020408
"517",2,100,50,0.2,100,7,272.394353741497
"518",2,100,50,0.2,100,7,264.143968253968
"519",2,100,50,0.2,100,7,279.332993197279
"520",2,100,50,0.2,100,7,281.179002267574
"521",2,100,50,0.2,100,7,265.2625
"522",2,100,50,0.2,100,7,251.84566893424
"523",2,100,50,0.2,100,7,241.670566893424
"524",2,100,50,0.2,100,7,278.555941043084
"525",2,100,50,0.2,100,7,238.323900226757
"526",2,100,50,0.2,100,7,255.728441043084
"527",2,100,50,0.2,100,7,225.800918367347
"528",2,100,50,0.2,100,7,261.090045351474
"529",2,100,50,0.2,100,7,218.668826530612
"530",2,100,50,0.2,100,7,244.52962585034
"531",2,100,50,0.2,100,7,284.546077097506
"532",2,100,50,0.2,100,7,274.118299319728
"533",2,100,50,0.2,100,7,240.277074829932
"534",2,100,50,0.2,100,7,261.777959183673
"535",2,100,50,0.2,100,7,276.239002267574
"536",2,100,50,0.2,100,7,296.746848072562
"537",2,100,50,0.2,100,7,261.039390274628
"538",2,100,50,0.2,100,7,234.129659863946
"539",2,100,50,0.2,100,7,269.799206349206
"540",2,100,50,0.2,100,7,252.121496598639
"541",2,100,50,0.2,100,7,235.734971655329
"542",2,100,50,0.2,100,7,236.031111111111
"543",2,100,50,0.2,100,7,258.854342403628
"544",2,100,50,0.2,100,7,251.722001133787
"545",2,100,50,0.2,100,7,261.779075963719
"546",2,100,50,0.2,100,7,237.923905895692
"547",2,100,50,0.2,100,7,310.618131771227
"548",2,100,50,0.2,100,7,267.593764172336
"549",2,100,50,0.2,100,7,289.53462585034
"550",2,100,50,0.2,100,7,253.568412698413
"551",2,100,50,0.2,100,7,264.963378684807
"552",2,100,50,0.2,100,7,239.349931972789
"553",2,100,50,0.2,100,7,260.126054421769
"554",2,100,50,0.2,100,7,267.968577097506
"555",2,100,50,0.2,100,7,238.21820861678
"556",2,100,50,0.2,100,7,252.135464852608
"557",2,100,50,0.2,100,7,275.216916099773
"558",2,100,50,0.2,100,7,257.260436507937
"559",2,100,50,0.2,100,7,249.270323129252
"560",2,100,50,0.2,100,7,274.805215419501
"561",2,100,50,0.2,100,7,281.276609977324
"562",2,100,50,0.2,100,7,264.170045351474
"563",2,100,50,0.2,100,7,230.455470521542
"564",2,100,50,0.2,100,7,286.042613378685
"565",2,100,50,0.2,100,7,288.363151927438
"566",2,100,50,0.2,100,7,259.843197278912
"567",2,100,50,0.2,100,7,271.526196145125
"568",2,100,50,0.2,100,7,278.996077097506
"569",2,100,50,0.2,100,7,269.385055429579
"570",2,100,50,0.2,100,7,222.740498866213
"571",2,100,50,0.2,100,7,276.879070294785
"572",2,100,50,0.2,100,7,249.39052154195
"573",2,100,50,0.2,100,7,211.82660430839
"574",2,100,50,0.2,100,7,251.970181405896
"575",2,100,50,0.2,100,7,282.246439909297
"576",2,100,50,0.2,100,7,254.905941043084
"577",2,100,50,0.2,100,7,299.63201814059
"578",2,100,50,0.2,100,7,232.100209750567
