"","p","n","n_resamples","prop_resample","runs","k","res"
"305",2,100,20,0.5,100,5,643.660617205866
"306",2,100,20,0.5,100,5,617.707326225562
"307",2,100,20,0.5,100,5,556.202781942284
"308",2,100,20,0.5,100,5,597.135034159363
"309",2,100,20,0.5,100,5,586.566707879662
"310",2,100,20,0.5,100,5,727.315902133103
"311",2,100,20,0.5,100,5,709.03676366843
"312",2,100,20,0.5,100,5,767.970396471414
"313",2,100,20,0.5,100,5,682.244376479701
"314",2,100,20,0.5,100,5,766.993514791285
"315",2,100,20,0.5,100,5,633.813375592661
"316",2,100,20,0.5,100,5,698.181729378926
"317",2,100,20,0.5,100,5,599.801060157606
"318",2,100,20,0.5,100,5,638.512332182716
"319",2,100,20,0.5,100,5,685.931304484757
"320",2,100,20,0.5,100,5,683.260042440201
"321",2,100,20,0.5,100,5,582.605276408696
"322",2,100,20,0.5,100,5,754.368261500805
"323",2,100,20,0.5,100,5,723.165183794511
"324",2,100,20,0.5,100,5,751.397116927885
"325",2,100,20,0.5,100,5,606.96290104196
"326",2,100,20,0.5,100,5,705.076361069987
"327",2,100,20,0.5,100,5,643.370665259064
"328",2,100,20,0.5,100,5,629.549062501952
"329",2,100,20,0.5,100,5,607.327103099845
"330",2,100,20,0.5,100,5,631.699171154415
"331",2,100,20,0.5,100,5,642.495511063011
"332",2,100,20,0.5,100,5,722.405635508871
"333",2,100,20,0.5,100,5,540.053694666725
"334",2,100,20,0.5,100,5,632.458696587604
"335",2,100,20,0.5,100,5,514.368874880531
"336",2,100,20,0.5,100,5,686.121334719073
"337",2,100,20,0.5,100,5,652.59234243923
"338",2,100,20,0.5,100,5,616.135612213664
"339",2,100,20,0.5,100,5,678.428366815964
"340",2,100,20,0.5,100,5,685.472561374412
"341",2,100,20,0.5,100,5,586.481948869232
"342",2,100,20,0.5,100,5,668.57047488916
"343",2,100,20,0.5,100,5,637.409242325335
"344",2,100,20,0.5,100,5,692.091082615569
"345",2,100,20,0.5,100,5,773.318161984721
"346",2,100,20,0.5,100,5,672.192150160646
"347",2,100,20,0.5,100,5,717.296348331803
"348",2,100,20,0.5,100,5,738.527548893214
"349",2,100,20,0.5,100,5,698.402294648193
"350",2,100,20,0.5,100,5,703.51726735506
"351",2,100,20,0.5,100,5,635.503353130355
"352",2,100,20,0.5,100,5,595.20241491085
"353",2,100,20,0.5,100,5,735.2999704698
"354",2,100,20,0.5,100,5,724.766439982176
"355",2,100,20,0.5,100,5,535.737842098578
"356",2,100,20,0.5,100,5,695.883021734559
"357",2,100,20,0.5,100,5,626.680835868477
"358",2,100,20,0.5,100,5,620.781982174102
"359",2,100,20,0.5,100,5,702.915842630594
"360",2,100,20,0.5,100,5,578.160670672922
"361",2,100,20,0.5,100,5,741.281882539058
"362",2,100,20,0.5,100,5,682.034988818301
"363",2,100,20,0.5,100,5,653.433496185799
"364",2,100,20,0.5,100,5,673.950077381733
"365",2,100,20,0.5,100,5,646.009151680142
"366",2,100,20,0.5,100,5,655.474676089903
"367",2,100,20,0.5,100,5,671.24565404613
"368",2,100,20,0.5,100,5,711.725650667675
"369",2,100,20,0.5,100,5,573.886051907448
"370",2,100,20,0.5,100,5,566.412042800166
"371",2,100,20,0.5,100,5,793.497454648526
"372",2,100,20,0.5,100,5,513.97427065439
"373",2,100,20,0.5,100,5,653.301611060096
"374",2,100,20,0.5,100,5,676.057837705024
"375",2,100,20,0.5,100,5,717.782233075197
"376",2,100,20,0.5,100,5,588.359901261526
"377",2,100,20,0.5,100,5,728.479238337821
"378",2,100,20,0.5,100,5,659.908481876069
"379",2,100,20,0.5,100,5,730.411369794627
"380",2,100,20,0.5,100,5,676.984012913093
"381",2,100,20,0.5,100,5,783.275605815664
"382",2,100,20,0.5,100,5,576.724680738534
"383",2,100,20,0.5,100,5,635.928371610352
"384",2,100,20,0.5,100,5,588.498598744437
"385",2,100,20,0.5,100,5,491.115152389698
"386",2,100,20,0.5,100,5,591.552947189895
"387",2,100,20,0.5,100,5,606.717445017489
